PickListId,ItemSku,ItemQuantity
21549,crc_90,3
21550,crc_90,4
21551,crc_90,3
21552,cdc_00,4
21553,crc_90,3
21554,crc_90,2
21555,cdc_00,4
21556,cdc_00,1
21557,cdc_00,4
21558,cdc_00,2
21559,crc_90,4
21560,crc_90,2
21561,cdc_00,5
21562,cdc_00,3
21563,crc_90,4
21564,crc_90,4
21565,cdc_00,4
21566,cdc_00,1
21567,crc_90,3
21568,cdc_00,4
21569,crc_90,5
21570,crc_90,0
21571,cdc_00,0
21572,cdc_00,1
21573,crc_90,0
21574,crc_90,0
21575,crc_90,1
21576,cdc_00,1
21577,cdc_00,0
21578,cdc_00,1
21579,crc_90,0
21580,crc_90,0
21581,cdc_00,1
21582,crc_90,1
21583,cdc_00,0
21584,cdc_00,1
21585,crc_90,1
21586,cdc_00,1
21587,cdc_00,0
21588,crc_90,0
21589,crc_90,0
21590,crc_90,1
21591,cdc_00,1
21592,cdc_00,0
21593,cdc_00,0
21594,crc_90,0
21595,crc_90,1
21596,cdc_00,1
21597,crc_90,0
21598,cdc_00,0
21599,crc_90,0
21600,crc_90,1
21601,cdc_00,1
21602,cdc_00,1
21603,cdc_00,1
21604,cdc_00,0
21605,crc_90,0
21606,crc_90,1
21607,cdc_00,0
21608,crc_90,0
21609,crc_90,1
21610,crc_90,0
21611,crc_90,1
21612,crc_90,0
21613,cdc_00,1
21614,cdc_00,0
21615,crc_90,1
21616,cdc_00,1
21617,cdc_00,1
21618,cdc_00,0
21619,crc_90,0
21620,cdc_00,1
21621,crc_90,1
21622,cdc_00,1
21623,cdc_00,0
21624,crc_90,1
21625,crc_90,1
21626,cdc_00,0
21627,cdc_00,1
21628,crc_90,1
21629,crc_90,1
21630,crc_90,0
21631,cdc_00,0
21632,crc_90,0
21633,crc_90,0
21634,cdc_00,0
21635,crc_90,0
21636,crc_90,1
21637,cdc_00,0
21638,cdc_00,0
21639,cdc_00,1
21640,crc_90,1
21641,crc_90,0
21642,cdc_00,1
21643,crc_90,1
21644,cdc_00,1
21645,cdc_00,0
21646,cdc_00,0
21647,crc_90,0
21648,crc_90,1
21649,cdc_00,0
21650,cdc_00,1
21651,cdc_00,1
21652,crc_90,1
21653,cdc_00,1
21654,crc_90,0
21655,crc_90,1
21656,cdc_00,0
21657,cdc_00,0
21658,crc_90,1
21659,crc_90,1
21660,crc_90,4
21661,cdc_00,1
21662,cdc_00,4
21663,cdc_00,5
21664,cdc_00,2
21665,crc_90,5
21666,crc_90,3
21667,cdc_00,1
21668,crc_90,3
21669,crc_90,1
21670,cdc_00,1
21671,crc_90,1
21672,crc_90,4
21673,crc_90,3
21674,crc_90,4
21675,cdc_00,6
21676,cdc_00,4
21677,cdc_00,1
21678,crc_90,5
21679,cdc_00,1
21680,crc_90,5
21681,crc_90,5
21682,cdc_00,4
21683,crc_90,1
21684,crc_90,4
21685,cdc_00,0
21686,cdc_00,1
21687,cdc_00,2
21688,crc_90,3
21689,cdc_00,3
21690,crc_90,4
21691,crc_90,4
21692,crc_90,1
21693,cdc_00,3
21694,crc_90,3
21695,cdc_00,1
21696,crc_90,4
21697,cdc_00,2
21698,cdc_00,1
21699,cdc_00,1
21700,crc_90,2
21701,cdc_00,2
21702,cdc_00,1
21703,cdc_00,2
21704,crc_90,2
21705,crc_90,4
21706,crc_90,4
21707,crc_90,2
21708,cdc_00,2
21709,cdc_00,1
21710,crc_90,4
21711,cdc_00,3
21712,cdc_00,2
21713,crc_90,4
21714,cdc_00,1
21715,crc_90,2
21716,cdc_00,3
21717,crc_90,2
21718,crc_90,2
21719,cdc_00,2
21720,cdc_00,3
21721,crc_90,3
21722,crc_90,1
21723,cdc_00,2
21724,crc_90,4
21725,cdc_00,4
21726,crc_90,4
21727,cdc_00,2
21728,crc_90,2
21729,cdc_00,2
21730,cdc_00,1
21731,cdc_00,3
21732,crc_90,4
21733,crc_90,3
21734,cdc_00,3
21735,cdc_00,3
21736,crc_90,3
21737,crc_90,3
21738,crc_90,1
21739,cdc_00,3
21740,crc_90,4
21741,crc_90,1
21742,cdc_00,3
21743,crc_90,1
21744,crc_90,3
21745,cdc_00,1
21746,crc_90,3
21747,cdc_00,3
21748,cdc_00,1
21749,cdc_00,3
21750,cdc_00,1
21751,cdc_00,2
21752,crc_90,2
21753,cdc_00,4
21754,crc_90,1
21755,cdc_00,3
21756,cdc_00,4
21757,crc_90,2
21758,crc_90,3
21759,crc_90,4
21760,cdc_00,4
21761,cdc_00,4
21762,crc_90,4
21763,cdc_00,2
21764,crc_90,2
21765,crc_90,6
21766,cdc_00,2
21767,crc_90,2
21768,cdc_00,3
21769,crc_90,3
21770,crc_90,4
21771,cdc_00,4
21772,crc_90,1
21773,crc_90,4
21774,cdc_00,2
21775,cdc_00,5
21776,crc_90,2
21777,cdc_00,3
21778,cdc_00,4
21779,crc_90,3
21780,cdc_00,2
21781,cdc_00,3
21782,crc_90,1
21783,crc_90,4
21784,cdc_00,1
21785,crc_90,4
21786,crc_90,2
21787,cdc_00,4
21788,crc_90,3
21789,cdc_00,5
21790,crc_90,4
21791,crc_90,2
21792,cdc_00,4
21793,crc_90,2
21794,cdc_00,3
21795,crc_90,0
21796,cdc_00,4
21797,cdc_00,3
21798,crc_90,4
21799,cdc_00,4
21800,cdc_00,4
21801,crc_90,2
21802,cdc_00,4
21803,crc_90,4
21804,cdc_00,4
21805,crc_90,3
21806,crc_90,2
21807,crc_90,2
21808,cdc_00,3
21809,cdc_00,2
21810,crc_90,0
21811,cdc_00,1
21812,crc_90,0
21813,crc_90,1
21814,cdc_00,1
21815,cdc_00,0
21816,cdc_00,1
21817,crc_90,1
21818,cdc_00,0
21819,crc_90,1
21820,cdc_00,1
21821,crc_90,1
21822,crc_90,1
21823,crc_90,0
21824,crc_90,0
21825,cdc_00,1
21826,cdc_00,1
21827,cdc_00,1
21828,crc_90,1
21829,cdc_00,1
21830,crc_90,1
21831,crc_90,1
21832,cdc_00,1
21833,crc_90,0
21834,cdc_00,1
21835,cdc_00,1
21836,crc_90,1
21837,cdc_00,0
21838,crc_90,0
21839,cdc_00,1
21840,crc_90,1
21841,crc_90,0
21842,cdc_00,1
21843,crc_90,0
21844,cdc_00,0
21845,crc_90,1
21846,cdc_00,1
21847,cdc_00,0
21848,crc_90,0
21849,cdc_00,1
21850,cdc_00,0
21851,cdc_00,0
21852,cdc_00,0
21853,crc_90,0
21854,crc_90,0
21855,crc_90,0
21856,cdc_00,1
21857,crc_90,0
21858,cdc_00,0
21859,crc_90,1
21860,cdc_00,0
21861,crc_90,0
21862,crc_90,1
21863,cdc_00,0
21864,crc_90,0
21865,crc_90,0
21866,cdc_00,1
21867,cdc_00,1
21868,crc_90,0
21869,cdc_00,0
21870,cdc_00,0
21871,crc_90,1
21872,cdc_00,1
21873,cdc_00,0
21874,crc_90,1
21875,cdc_00,0
21876,crc_90,1
21877,crc_90,1
21878,crc_90,0
21879,cdc_00,0
21880,crc_90,0
21881,crc_90,1
21882,cdc_00,1
21883,cdc_00,1
21884,crc_90,0
21885,cdc_00,0
21886,cdc_00,0
21887,crc_90,1
21888,cdc_00,0
21889,crc_90,0
21890,cdc_00,1
21891,crc_90,0
21892,cdc_00,1
21893,cdc_00,0
21894,crc_90,0
21895,cdc_00,0
21896,crc_90,1
21897,crc_90,0
21898,cdc_00,1
21899,crc_90,0
21900,crc_90,2
21901,cdc_00,1
21902,cdc_00,2
21903,cdc_00,6
21904,cdc_00,3
21905,crc_90,2
21906,crc_90,4
21907,cdc_00,4
21908,crc_90,5
21909,crc_90,4
21910,cdc_00,2
21911,crc_90,5
21912,crc_90,3
21913,crc_90,2
21914,cdc_00,2
21915,cdc_00,2
21916,crc_90,4
21917,cdc_00,4
21918,crc_90,4
21919,cdc_00,4
21920,crc_90,5
21921,cdc_00,3
21922,crc_90,5
21923,cdc_00,3
21924,cdc_00,1
21925,crc_90,3
21926,cdc_00,3
21927,cdc_00,4
21928,crc_90,1
21929,crc_90,4
21930,cdc_00,1
21931,crc_90,5
21932,cdc_00,2
21933,cdc_00,2
21934,crc_90,1
21935,crc_90,3
21936,cdc_00,3
21937,crc_90,3
21938,crc_90,4
21939,cdc_00,6
21940,crc_90,2
21941,cdc_00,1
21942,cdc_00,1
21943,cdc_00,3
21944,crc_90,4
21945,cdc_00,3
21946,crc_90,3
21947,crc_90,1
21948,crc_90,5
21949,cdc_00,4
21950,crc_90,5
21951,cdc_00,4
21952,cdc_00,3
21953,crc_90,4
21954,cdc_00,1
21955,cdc_00,4
21956,cdc_00,2
21957,crc_90,5
21958,crc_90,1
21959,crc_90,3
21960,crc_90,5
21961,crc_90,4
21962,crc_90,1
21963,crc_90,4
21964,cdc_00,2
21965,cdc_00,4
21966,cdc_00,4
21967,cdc_00,1
21968,cdc_00,1
21969,crc_90,3
21970,crc_90,2
21971,cdc_00,1
21972,cdc_00,5
21973,crc_90,3
21974,crc_90,5
21975,cdc_00,1
21976,cdc_00,1
21977,cdc_00,3
21978,crc_90,4
21979,crc_90,1
21980,crc_90,5
21981,cdc_00,3
21982,cdc_00,4
21983,cdc_00,2
21984,crc_90,2
21985,crc_90,4
21986,crc_90,2
21987,crc_90,2
21988,cdc_00,2
21989,cdc_00,1
21990,cdc_00,4
21991,crc_90,5
21992,crc_90,6
21993,cdc_00,2
21994,crc_90,2
21995,crc_90,5
21996,crc_90,2
21997,cdc_00,6
21998,cdc_00,1
21999,cdc_00,2
22000,crc_90,2
22001,crc_90,4
22002,cdc_00,3
22003,crc_90,4
22004,crc_90,5
22005,crc_90,3
22006,cdc_00,1
22007,cdc_00,3
22008,cdc_00,2
22009,cdc_00,5
22010,crc_90,5
22011,cdc_00,1
22012,crc_90,1
22013,crc_90,3
22014,cdc_00,4
22015,cdc_00,3
22016,cdc_00,3
22017,crc_90,4
22018,crc_90,4
22019,cdc_00,3
22020,crc_90,5
22021,crc_90,4
22022,crc_90,1
22023,cdc_00,4
22024,crc_90,1
22025,cdc_00,1
22026,cdc_00,4
22027,cdc_00,3
22028,crc_90,3
22029,cdc_00,3
22030,crc_90,3
22031,cdc_00,2
22032,cdc_00,4
22033,cdc_00,4
22034,crc_90,5
22035,cdc_00,4
22036,cdc_00,3
22037,crc_90,4
22038,crc_90,4
22039,crc_90,1
22040,cdc_00,3
22041,crc_90,3
22042,crc_90,3
22043,crc_90,4
22044,cdc_00,3
22045,cdc_00,2
22046,crc_90,4
22047,crc_90,1
22048,cdc_00,4
22049,cdc_00,3
22050,crc_90,1
22051,crc_90,0
22052,cdc_00,1
22053,crc_90,1
22054,cdc_00,0
22055,cdc_00,0
22056,crc_90,0
22057,cdc_00,1
22058,crc_90,1
22059,cdc_00,0
22060,cdc_00,0
22061,cdc_00,1
22062,crc_90,0
22063,crc_90,1
22064,cdc_00,0
22065,crc_90,1
22066,cdc_00,1
22067,cdc_00,1
22068,crc_90,1
22069,crc_90,0
22070,crc_90,0
22071,cdc_00,0
22072,crc_90,1
22073,cdc_00,1
22074,cdc_00,0
22075,crc_90,1
22076,crc_90,0
22077,crc_90,0
22078,cdc_00,1
22079,cdc_00,0
22080,crc_90,0
22081,crc_90,0
22082,crc_90,1
22083,cdc_00,1
22084,cdc_00,0
22085,crc_90,0
22086,crc_90,1
22087,cdc_00,1
22088,cdc_00,0
22089,cdc_00,1
22090,cdc_00,1
22091,crc_90,1
22092,cdc_00,1
22093,crc_90,0
22094,cdc_00,1
22095,crc_90,1
22096,crc_90,0
22097,cdc_00,0
22098,crc_90,0
22099,cdc_00,1
22100,crc_90,0
22101,cdc_00,0
22102,cdc_00,1
22103,crc_90,1
22104,crc_90,1
22105,crc_90,0
22106,crc_90,0
22107,cdc_00,1
22108,cdc_00,0
22109,cdc_00,1
22110,crc_90,1
22111,cdc_00,1
22112,cdc_00,1
22113,cdc_00,0
22114,crc_90,0
22115,crc_90,1
22116,cdc_00,1
22117,crc_90,1
22118,crc_90,1
22119,cdc_00,1
22120,cdc_00,1
22121,crc_90,1
22122,cdc_00,1
22123,cdc_00,1
22124,crc_90,1
22125,cdc_00,0
22126,crc_90,0
22127,cdc_00,1
22128,crc_90,1
22129,crc_90,0
22130,cdc_00,0
22131,cdc_00,1
22132,crc_90,1
22133,crc_90,0
22134,crc_90,0
22135,cdc_00,0
22136,crc_90,1
22137,cdc_00,1
22138,cdc_00,0
22139,crc_90,0
22140,crc_90,4
22141,cdc_00,3
22142,crc_90,2
22143,cdc_00,4
22144,crc_90,4
22145,cdc_00,2
22146,cdc_00,3
22147,crc_90,3
22148,cdc_00,3
22149,crc_90,4
22150,cdc_00,3
22151,cdc_00,2
22152,crc_90,4
22153,cdc_00,4
22154,crc_90,2
22155,crc_90,1
22156,cdc_00,3
22157,cdc_00,5
22158,crc_90,4
22159,crc_90,5
22160,crc_90,5
22161,cdc_00,4
22162,cdc_00,6
22163,crc_90,4
22164,crc_90,4
22165,crc_90,1
22166,crc_90,2
22167,cdc_00,4
22168,cdc_00,2
22169,cdc_00,3
22170,crc_90,5
22171,crc_90,1
22172,cdc_00,1
22173,crc_90,3
22174,cdc_00,4
22175,cdc_00,3
22176,cdc_00,4
22177,crc_90,4
22178,crc_90,2
22179,cdc_00,3
22180,crc_90,2
22181,cdc_00,1
22182,cdc_00,4
22183,cdc_00,4
22184,crc_90,4
22185,cdc_00,4
22186,crc_90,2
22187,crc_90,2
22188,cdc_00,4
22189,crc_90,5
22190,cdc_00,5
22191,crc_90,4
22192,cdc_00,1
22193,crc_90,2
22194,cdc_00,4
22195,cdc_00,5
22196,crc_90,4
22197,crc_90,5
22198,crc_90,2
22199,cdc_00,2
22200,crc_90,1
22201,cdc_00,2
22202,crc_90,4
22203,cdc_00,4
22204,cdc_00,4
22205,cdc_00,5
22206,crc_90,4
22207,crc_90,4
22208,crc_90,2
22209,cdc_00,1
22210,crc_90,1
22211,crc_90,4
22212,cdc_00,2
22213,crc_90,4
22214,crc_90,3
22215,cdc_00,1
22216,crc_90,4
22217,cdc_00,3
22218,cdc_00,5
22219,cdc_00,4
22220,crc_90,3
22221,cdc_00,1
22222,crc_90,4
22223,cdc_00,3
22224,crc_90,0
22225,crc_90,3
22226,crc_90,4
22227,cdc_00,4
22228,cdc_00,3
22229,cdc_00,4
22230,crc_90,4
22231,crc_90,1
22232,crc_90,3
22233,cdc_00,1
22234,cdc_00,4
22235,cdc_00,4
22236,cdc_00,3
22237,crc_90,4
22238,crc_90,3
22239,cdc_00,2
22240,cdc_00,1
22241,cdc_00,3
22242,crc_90,4
22243,cdc_00,5
22244,crc_90,4
22245,cdc_00,5
22246,crc_90,5
22247,crc_90,3
22248,crc_90,2
22249,cdc_00,4
22250,crc_90,3
22251,crc_90,2
22252,cdc_00,2
22253,crc_90,4
22254,cdc_00,4
22255,cdc_00,2
22256,cdc_00,4
22257,crc_90,2
22258,cdc_00,4
22259,crc_90,4
22260,cdc_00,1
22261,crc_90,2
22262,crc_90,4
22263,cdc_00,4
22264,cdc_00,4
22265,crc_90,5
22266,cdc_00,4
22267,cdc_00,3
22268,crc_90,4
22269,crc_90,3
22270,crc_90,2
22271,cdc_00,4
22272,crc_90,2
22273,cdc_00,2
22274,crc_90,4
22275,cdc_00,3
22276,cdc_00,5
22277,crc_90,5
22278,crc_90,6
22279,cdc_00,2
22280,cdc_00,3
22281,crc_90,2
22282,crc_90,2
22283,cdc_00,4
22284,crc_90,6
22285,crc_90,5
22286,crc_90,4
22287,cdc_00,4
22288,cdc_00,1
22289,cdc_00,4
22290,cdc_00,0
22291,cdc_00,1
22292,crc_90,0
22293,crc_90,1
22294,cdc_00,0
22295,crc_90,1
22296,cdc_00,1
22297,crc_90,1
22298,crc_90,0
22299,cdc_00,1
22300,cdc_00,1
22301,crc_90,1
22302,crc_90,0
22303,crc_90,0
22304,cdc_00,1
22305,crc_90,0
22306,crc_90,1
22307,cdc_00,1
22308,cdc_00,1
22309,cdc_00,1
22310,cdc_00,1
22311,cdc_00,0
22312,crc_90,1
22313,crc_90,0
22314,cdc_00,0
22315,cdc_00,1
22316,crc_90,1
22317,cdc_00,0
22318,crc_90,0
22319,crc_90,1
22320,crc_90,0
22321,cdc_00,1
22322,crc_90,0
22323,cdc_00,1
22324,crc_90,1
22325,crc_90,1
22326,cdc_00,1
22327,cdc_00,0
22328,cdc_00,1
22329,crc_90,1
22330,crc_90,1
22331,cdc_00,0
22332,crc_90,1
22333,crc_90,1
22334,crc_90,0
22335,cdc_00,1
22336,cdc_00,1
22337,crc_90,1
22338,cdc_00,1
22339,cdc_00,1
22340,cdc_00,1
22341,crc_90,0
22342,cdc_00,1
22343,cdc_00,1
22344,cdc_00,1
22345,crc_90,1
22346,crc_90,0
22347,crc_90,1
22348,cdc_00,1
22349,crc_90,0
22350,crc_90,0
22351,cdc_00,0
22352,crc_90,0
22353,crc_90,1
22354,cdc_00,1
22355,cdc_00,1
22356,crc_90,0
22357,cdc_00,1
22358,cdc_00,1
22359,crc_90,0
22360,crc_90,0
22361,crc_90,1
22362,crc_90,0
22363,cdc_00,0
22364,cdc_00,0
22365,cdc_00,1
22366,cdc_00,1
22367,crc_90,1
22368,cdc_00,1
22369,crc_90,1
22370,crc_90,1
22371,cdc_00,1
22372,cdc_00,0
22373,crc_90,1
22374,cdc_00,0
22375,crc_90,0
22376,crc_90,0
22377,cdc_00,1
22378,cdc_00,0
22379,crc_90,0
22380,cdc_00,3
22381,crc_90,4
22382,cdc_00,1
22383,crc_90,3
22384,cdc_00,2
22385,crc_90,4
22386,crc_90,3
22387,cdc_00,4
22388,crc_90,4
22389,cdc_00,1
22390,crc_90,3
22391,cdc_00,4
22392,cdc_00,4
22393,crc_90,2
22394,crc_90,4
22395,cdc_00,3
22396,crc_90,5
22397,cdc_00,1
22398,cdc_00,1
22399,crc_90,1
22400,crc_90,5
22401,cdc_00,4
22402,cdc_00,2
22403,crc_90,3
22404,crc_90,2
22405,crc_90,1
22406,cdc_00,2
22407,crc_90,4
22408,cdc_00,2
22409,cdc_00,4
22410,cdc_00,3
22411,cdc_00,6
22412,crc_90,4
22413,cdc_00,2
22414,crc_90,3
22415,crc_90,5
22416,crc_90,1
22417,cdc_00,4
22418,cdc_00,6
22419,crc_90,3
22420,crc_90,5
22421,crc_90,3
22422,crc_90,3
22423,crc_90,1
22424,crc_90,4
22425,cdc_00,2
22426,cdc_00,2
22427,cdc_00,2
22428,cdc_00,4
22429,cdc_00,4
22430,crc_90,5
22431,cdc_00,2
22432,cdc_00,5
22433,cdc_00,2
22434,crc_90,4
22435,crc_90,2
22436,crc_90,1
22437,crc_90,1
22438,cdc_00,3
22439,cdc_00,3
22440,cdc_00,2
22441,cdc_00,3
22442,crc_90,4
22443,crc_90,1
22444,cdc_00,0
22445,crc_90,4
22446,crc_90,2
22447,crc_90,1
22448,cdc_00,2
22449,cdc_00,3
22450,crc_90,4
22451,cdc_00,5
22452,crc_90,1
22453,cdc_00,1
22454,cdc_00,3
22455,crc_90,4
22456,cdc_00,2
22457,crc_90,1
22458,crc_90,1
22459,cdc_00,4
22460,cdc_00,3
22461,crc_90,3
22462,crc_90,1
22463,crc_90,2
22464,cdc_00,5
22465,cdc_00,4
22466,crc_90,4
22467,cdc_00,1
22468,crc_90,1
22469,cdc_00,1
22470,crc_90,1
22471,crc_90,0
22472,cdc_00,2
22473,crc_90,3
22474,cdc_00,4
22475,cdc_00,1
22476,crc_90,2
22477,cdc_00,2
22478,crc_90,3
22479,cdc_00,3
22480,cdc_00,7
22481,crc_90,3
22482,cdc_00,4
22483,crc_90,3
22484,cdc_00,3
22485,crc_90,3
22486,cdc_00,3
22487,cdc_00,1
22488,crc_90,2
22489,crc_90,1
22490,crc_90,3
22491,crc_90,3
22492,crc_90,2
22493,cdc_00,4
22494,cdc_00,3
22495,crc_90,1
22496,cdc_00,2
22497,crc_90,1
22498,cdc_00,2
22499,cdc_00,3
22500,cdc_00,2
22501,crc_90,3
22502,crc_90,1
22503,crc_90,4
22504,crc_90,2
22505,cdc_00,5
22506,cdc_00,4
22507,cdc_00,1
22508,cdc_00,2
22509,crc_90,1
22510,crc_90,2
22511,cdc_00,3
22512,cdc_00,1
22513,crc_90,1
22514,cdc_00,4
22515,crc_90,4
22516,cdc_00,3
22517,crc_90,4
22518,crc_90,1
22519,cdc_00,4
22520,crc_90,1
22521,cdc_00,4
22522,crc_90,4
22523,cdc_00,3
22524,cdc_00,1
22525,crc_90,1
22526,crc_90,1
22527,cdc_00,4
22528,crc_90,5
22529,cdc_00,1
22530,crc_90,0
22531,crc_90,1
22532,crc_90,0
22533,crc_90,1
22534,cdc_00,1
22535,crc_90,1
22536,cdc_00,1
22537,cdc_00,1
22538,cdc_00,1
22539,cdc_00,1
22540,cdc_00,1
22541,cdc_00,1
22542,crc_90,1
22543,crc_90,1
22544,cdc_00,1
22545,crc_90,1
22546,cdc_00,1
22547,crc_90,1
22548,crc_90,0
22549,cdc_00,0
22550,crc_90,1
22551,crc_90,0
22552,cdc_00,0
22553,cdc_00,0
22554,crc_90,1
22555,cdc_00,1
22556,crc_90,1
22557,cdc_00,1
22558,cdc_00,1
22559,crc_90,1
22560,crc_90,0
22561,cdc_00,0
22562,crc_90,0
22563,crc_90,1
22564,crc_90,1
22565,cdc_00,1
22566,cdc_00,1
22567,cdc_00,0
22568,crc_90,0
22569,cdc_00,0
22570,cdc_00,1
22571,crc_90,0
22572,crc_90,1
22573,crc_90,1
22574,crc_90,1
22575,crc_90,1
22576,cdc_00,0
22577,cdc_00,0
22578,cdc_00,1
22579,cdc_00,0
22580,cdc_00,0
22581,crc_90,1
22582,cdc_00,0
22583,cdc_00,1
22584,cdc_00,1
22585,crc_90,0
22586,crc_90,1
22587,crc_90,0
22588,cdc_00,1
22589,crc_90,1
22590,cdc_00,1
22591,crc_90,0
22592,cdc_00,1
22593,crc_90,1
22594,crc_90,1
22595,cdc_00,1
22596,cdc_00,0
22597,cdc_00,1
22598,crc_90,1
22599,crc_90,1
22600,cdc_00,1
22601,crc_90,0
22602,cdc_00,1
22603,cdc_00,1
22604,cdc_00,0
22605,crc_90,0
22606,cdc_00,1
22607,crc_90,1
22608,crc_90,0
22609,crc_90,1
22610,cdc_00,1
22611,crc_90,0
22612,cdc_00,1
22613,cdc_00,0
22614,crc_90,1
22615,cdc_00,1
22616,cdc_00,1
22617,crc_90,1
22618,crc_90,0
22619,crc_90,0
22620,cdc_00,5
22621,crc_90,2
22622,cdc_00,4
22623,crc_90,4
22624,crc_90,3
22625,cdc_00,1
22626,crc_90,4
22627,crc_90,4
22628,cdc_00,3
22629,cdc_00,4
22630,crc_90,5
22631,crc_90,4
22632,cdc_00,1
22633,crc_90,4
22634,crc_90,3
22635,cdc_00,4
22636,cdc_00,1
22637,crc_90,4
22638,cdc_00,4
22639,cdc_00,5
22640,crc_90,5
22641,cdc_00,2
22642,crc_90,2
22643,cdc_00,1
22644,cdc_00,4
22645,crc_90,2
22646,cdc_00,4
22647,crc_90,4
22648,cdc_00,1
22649,crc_90,4
22650,crc_90,1
22651,crc_90,1
22652,cdc_00,5
22653,cdc_00,4
22654,cdc_00,3
22655,cdc_00,1
22656,crc_90,4
22657,crc_90,4
22658,cdc_00,1
22659,crc_90,5
22660,cdc_00,4
22661,crc_90,4
22662,crc_90,4
22663,cdc_00,4
22664,cdc_00,1
22665,crc_90,1
22666,crc_90,5
22667,cdc_00,4
22668,cdc_00,2
22669,crc_90,1
22670,crc_90,1
22671,crc_90,1
22672,crc_90,4
22673,crc_90,4
22674,cdc_00,2
22675,crc_90,4
22676,cdc_00,4
22677,cdc_00,4
22678,cdc_00,4
22679,cdc_00,2
22680,cdc_00,5
22681,crc_90,3
22682,crc_90,3
22683,cdc_00,4
22684,cdc_00,2
22685,cdc_00,4
22686,crc_90,4
22687,crc_90,1
22688,crc_90,1
22689,cdc_00,4
22690,crc_90,2
22691,crc_90,3
22692,cdc_00,6
22693,cdc_00,3
22694,cdc_00,5
22695,crc_90,3
22696,cdc_00,3
22697,crc_90,2
22698,crc_90,2
22699,cdc_00,3
22700,cdc_00,5
22701,cdc_00,4
22702,crc_90,2
22703,cdc_00,2
22704,cdc_00,4
22705,crc_90,1
22706,crc_90,0
22707,crc_90,3
22708,cdc_00,4
22709,crc_90,3
22710,crc_90,4
22711,crc_90,1
22712,crc_90,3
22713,cdc_00,4
22714,cdc_00,4
22715,cdc_00,4
22716,crc_90,1
22717,cdc_00,3
22718,crc_90,2
22719,cdc_00,3
22720,crc_90,1
22721,crc_90,1
22722,cdc_00,6
22723,cdc_00,4
22724,cdc_00,3
22725,crc_90,4
22726,cdc_00,4
22727,crc_90,3
22728,crc_90,1
22729,cdc_00,3
22730,crc_90,2
22731,cdc_00,4
22732,cdc_00,5
22733,cdc_00,3
22734,crc_90,3
22735,crc_90,1
22736,crc_90,4
22737,crc_90,3
22738,cdc_00,4
22739,cdc_00,2
22740,cdc_00,1
22741,crc_90,2
22742,cdc_00,4
22743,cdc_00,3
22744,crc_90,2
22745,cdc_00,4
22746,cdc_00,4
22747,crc_90,2
22748,crc_90,4
22749,crc_90,1
22750,cdc_00,1
22751,crc_90,1
22752,crc_90,4
22753,cdc_00,3
22754,crc_90,3
22755,cdc_00,3
22756,crc_90,3
22757,cdc_00,5
22758,crc_90,2
22759,cdc_00,3
22760,crc_90,3
22761,crc_90,3
22762,cdc_00,4
22763,cdc_00,4
22764,crc_90,5
22765,crc_90,1
22766,cdc_00,1
22767,cdc_00,4
22768,crc_90,1
22769,cdc_00,5
22770,crc_90,1
22771,cdc_00,0
22772,cdc_00,0
22773,cdc_00,1
22774,cdc_00,1
22775,crc_90,1
22776,crc_90,0
22777,crc_90,0
22778,cdc_00,0
22779,crc_90,0
22780,crc_90,1
22781,crc_90,1
22782,cdc_00,0
22783,cdc_00,0
22784,crc_90,1
22785,cdc_00,1
22786,crc_90,1
22787,cdc_00,0
22788,cdc_00,0
22789,crc_90,1
22790,cdc_00,0
22791,crc_90,0
22792,crc_90,1
22793,crc_90,0
22794,cdc_00,1
22795,crc_90,0
22796,crc_90,1
22797,cdc_00,1
22798,cdc_00,0
22799,cdc_00,1
22800,crc_90,1
22801,crc_90,1
22802,cdc_00,0
22803,crc_90,1
22804,crc_90,1
22805,crc_90,1
22806,cdc_00,1
22807,cdc_00,1
22808,cdc_00,0
22809,cdc_00,1
22810,cdc_00,1
22811,crc_90,1
22812,cdc_00,1
22813,crc_90,1
22814,crc_90,0
22815,cdc_00,1
22816,crc_90,1
22817,cdc_00,1
22818,crc_90,1
22819,cdc_00,1
22820,crc_90,1
22821,crc_90,0
22822,cdc_00,1
22823,cdc_00,0
22824,cdc_00,0
22825,crc_90,1
22826,cdc_00,0
22827,cdc_00,1
22828,crc_90,1
22829,crc_90,1
22830,crc_90,0
22831,cdc_00,1
22832,cdc_00,1
22833,crc_90,1
22834,cdc_00,0
22835,cdc_00,0
22836,crc_90,1
22837,cdc_00,0
22838,crc_90,1
22839,crc_90,0
22840,crc_90,1
22841,cdc_00,1
22842,cdc_00,1
22843,crc_90,1
22844,cdc_00,1
22845,cdc_00,1
22846,crc_90,1
22847,crc_90,1
22848,cdc_00,0
22849,crc_90,1
22850,cdc_00,1
22851,crc_90,0
22852,crc_90,1
22853,crc_90,1
22854,cdc_00,1
22855,crc_90,0
22856,crc_90,1
22857,cdc_00,1
22858,cdc_00,1
22859,cdc_00,0
22860,cdc_00,3
22861,cdc_00,3
22862,cdc_00,1
22863,crc_90,6
22864,crc_90,3
22865,cdc_00,4
22866,crc_90,3
22867,crc_90,4
22868,crc_90,4
22869,cdc_00,3
22870,crc_90,4
22871,cdc_00,1
22872,crc_90,2
22873,cdc_00,4
22874,crc_90,3
22875,cdc_00,3
22876,cdc_00,6
22877,crc_90,5
22878,cdc_00,3
22879,crc_90,3
